Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
Debt Payoff Bundle Spreadsheet Google Sheets Loan Calculator Snowball,https://www.etsy.com/listing/4526159725/debt-payoff-bundle-spreadsheet-google,OpsKitsShop,https://www.etsy.com/shop/OpsKitsShop,39.97,0,0,0,0,0,1 Mo.,0,0,0,Paper & Party Supplies,2,0,0.0,0,"debt payoff,debt bundle,loan calculator,debt snowball,mortgage payoff,student loan,credit card debt,amortization,car loan payoff,debt free,loan payoff,google sheets,debt planner",debt payoff,debt bundle,loan calculator,debt snowball,mortgage payoff,student loan,credit card debt,amortization,car loan payoff,debt free,loan payoff,google sheets,debt planner
"Debt Repayment Tracker: Printable Loan Payoff (PDF, JPG, PNG)",https://www.etsy.com/listing/1180154656/debt-repayment-tracker-printable-loan,Ourdigitalstores,https://www.etsy.com/shop/Ourdigitalstores,3.00,0,0,0,0,0,52 Mo.,1,0,57,Paper & Party Supplies,54,0,0.0,1483,"debt payment tracker,debt snowball,debt avalanche,debt payoff planner,debt calculator,loan payoff tracker,credit card debt,mortgage payoff,student loan debt,financial planner,personal finance,debt google sheets,snowball method",debt payment tracker,debt snowball,debt avalanche,debt payoff planner,debt calculator,loan payoff tracker,credit card debt,mortgage payoff,student loan debt,financial planner,personal finance,debt google sheets,snowball method
"Mortgage Bill Planner Stickers, Rent Planner Stickers, Bill Due Planner Stickers, Payment Reminder Stickers, Stickers for Calendars",https://www.etsy.com/listing/1262325025/mortgage-bill-planner-stickers-rent,JPsDesignCo,https://www.etsy.com/shop/JPsDesignCo,4.99,0,0,0,0,0,33 Mo.,10,0,0,Paper & Party Supplies,35,0,0.0,417,"sticker,stickers,planner,planner sticker,calendar,calendar sticker,calendar stickers,bullet journal,journal stickers,organization,labels,mortgage bill,planner stickers",sticker,stickers,planner,planner sticker,calendar,calendar sticker,calendar stickers,bullet journal,journal stickers,organization,labels,mortgage bill,planner stickers
"Debt Payoff Tracker, Debt Snowball Spreadsheet, Credit Card & Loan Payoff Planner, Debt Avalanche, Excel and Google Sheets, Debt Free Chart",https://www.etsy.com/listing/4509807114/debt-payoff-tracker-debt-snowball,MAXIMIZERPRO,https://www.etsy.com/shop/MAXIMIZERPRO,3.99,0,0,0,0,0,1 Mo.,0,0,0,Paper & Party Supplies,0,0,0.0,0,"financial planner,debt payoff tracker,debt snowball,debt payoff chart,debt avalanche,debt template,credit card payoff,debt payment tracker,student loan debt,google sheets budget,mortgage payoff,credit utilization,credit score debt",financial planner,debt payoff tracker,debt snowball,debt payoff chart,debt avalanche,debt template,credit card payoff,debt payment tracker,student loan debt,google sheets budget,mortgage payoff,credit utilization,credit score debt
"Loan Officer Mug, Helping Dreams Come True Cup, Financial Advisor Gift, Mortgage Broker Drinkware, Banking Professional Present, Home Loan",https://www.etsy.com/listing/4465130137/loan-officer-mug-helping-dreams-come,BashfulYakMugs,https://www.etsy.com/shop/BashfulYakMugs,27.41,0,0,0,0,0,1 Mo.,0,0,0,Home & Living,2,0,0.0,15,"loan officer gift,financial advisor,mortgage broker cup,home loan expert,banking professional,finance career mug,helping dreams true,success growth art,investment planner,real estate finance,handshake deal mug,property loan mug,business finance art",loan officer gift,financial advisor,mortgage broker cup,home loan expert,banking professional,finance career mug,helping dreams true,success growth art,investment planner,real estate finance,handshake deal mug,property loan mug,business finance art
debt payoff tracker debt snowball payment calculator excel spreadsheet template google sheets dashboard planners,https://www.etsy.com/listing/4528527468/debt-payoff-tracker-debt-snowball,AdlCreativeVault,https://www.etsy.com/shop/AdlCreativeVault,1.80,0,0,0,0,0,1 Mo.,0,0,1,Paper & Party Supplies,1,0,0.0,1,"credit utilization,debt avalanche,mortgage payoff,credit card payoff,debt payoff chart,student loan debt,debt payment tracker,debt template,financial planner,credit score debt,credit score focus,debt snowball,debt payoff tracker",credit utilization,debt avalanche,mortgage payoff,credit card payoff,debt payoff chart,student loan debt,debt payment tracker,debt template,financial planner,credit score debt,credit score focus,debt snowball,debt payoff tracker
Complete House Hunting And Mortgage Spreadsheet Bundle | 15-Tab Home Buying Workbook for Excel & Google Sheets,https://www.etsy.com/listing/4485295506/home-buying-spreadsheet-bundle-excel,TynkrToolsAndCo,https://www.etsy.com/shop/TynkrToolsAndCo,34.99,0,0,0,0,0,3 Mo.,0,0,4,,4,0,0.0,0,"home buying bundle,house hunting sheet,first time homebuyer,mortgage calculator,amortization plan,rent vs buy calc,home affordability,google sheets home,excel mortgage sheet,house savings track,property comparison,real estate planner,mortgage spreadsheet",home buying bundle,house hunting sheet,first time homebuyer,mortgage calculator,amortization plan,rent vs buy calc,home affordability,google sheets home,excel mortgage sheet,house savings track,property comparison,real estate planner,mortgage spreadsheet
"Home Sweet Home - A Step-By-Step Guide for First Time Home Buyers: Tips, Strategies and Checklists to Simplify Your Path to Homeownership",https://www.etsy.com/listing/4472378817/home-sweet-home-a-step-by-step-guide-for,URMSBooks,https://www.etsy.com/shop/URMSBooks,19.97,0,0,0,0,0,1 Mo.,0,0,7,"Books, Movies & Music",2,0,0.0,1,"first time buyer,home buying guide,real estate book,house hunting,realtor gift,new homeowner,buying a house,mortgage tips,homeowner checklist,real estate agent,closing gifts,moving planner,house closing",first time buyer,home buying guide,real estate book,house hunting,realtor gift,new homeowner,buying a house,mortgage tips,homeowner checklist,real estate agent,closing gifts,moving planner,house closing
Debt Snowball vs. Avalanche Winner | Debt Payment Tracker |  Debt Free Plan | Debt google sheets | debt Planner | The Mortgage MD,https://www.etsy.com/listing/4505194387/debt-snowball-vs-avalanche-winner-debt,TheMortgageMD,https://www.etsy.com/shop/TheMortgageMD,10.00,0,0,0,0,0,2 Mo.,0,0,4,,3,0,0.0,1,"debt calculator,budget sheet,debt free journey,snowball method,the mortgage md,financial freedom,debt free tracker,first time home,loan calculator,credit utilization,snowball calculator,debt snowball sheet,debt snowball method",debt calculator,budget sheet,debt free journey,snowball method,the mortgage md,financial freedom,debt free tracker,first time home,loan calculator,credit utilization,snowball calculator,debt snowball sheet,debt snowball method
How Much House Can I Afford? | Home Affordability Calculator | First Time Home Buyer Worksheet | Mortgage Budget Planner Printable,https://www.etsy.com/listing/4525758288/how-much-house-can-i-afford-home,CurlyGlamBudget,https://www.etsy.com/shop/CurlyGlamBudget,2.99,0,0,0,0,0,1 Mo.,1,0,8,,1,0,0.0,35,"home affordability,can i afford a house,home buyer tool,mortgage planner,house hunting,house gift,home calculator,house calculator,mortgage calculator,house planner,first time homebuyer,preapproval,home budget",home affordability,can i afford a house,home buyer tool,mortgage planner,house hunting,house gift,home calculator,house calculator,mortgage calculator,house planner,first time homebuyer,preapproval,home budget
Luxury Real Estate Mortgage : SEVEN-FIGURE MARKETING Playbook,https://www.etsy.com/listing/1852511735/luxury-real-estate-mortgage-seven-figure,InfluenserSecret,https://www.etsy.com/shop/InfluenserSecret,15.44,0,0,0,0,0,1 Mo.,0,0,1,,3,0,0.0,42,"real estate,mortgage,realtor,broker,house selling,house broker,planner,real estate planner,goal planner,business plan,business planner,mortgage templates,mortgage process",real estate,mortgage,realtor,broker,house selling,house broker,planner,real estate planner,goal planner,business plan,business planner,mortgage templates,mortgage process
"First-Time Home Buyer Guide Bundle | Checklist, Calculator, Scorecard (Digital Download)",https://www.etsy.com/listing/4520143197/first-time-home-buyer-guide-bundle,BankerBuiltCo,https://www.etsy.com/shop/BankerBuiltCo,19.99,0,0,0,0,0,1 Mo.,0,0,0,"Books, Movies & Music",0,0,0.0,0,"firsttime home buyer,home buying guide,home buyer checklist,mortgage planner,home checklist,home buyer guide,buying checklist,budget planner,real estate guide,home calculator,new homeowner gift,home affordability,house hunting",firsttime home buyer,home buying guide,home buyer checklist,mortgage planner,home checklist,home buyer guide,buying checklist,budget planner,real estate guide,home calculator,new homeowner gift,home affordability,house hunting
Loan Repayment Calculator,https://www.etsy.com/listing/1889423071/loan-repayment-calculator,FinanceDashTools,https://www.etsy.com/shop/FinanceDashTools,1.00,0,0,0,0,0,16 Mo.,0,0,102,,16,0,0.0,23,"loan amortization,loan rep schedule,amortzation schedule,amortization table,auto loan calc,mortgage calculator,payment schedule,amortization chart,payoff planner,online loan calc,home loan calc,loan calculator,amortization calc",loan amortization,loan rep schedule,amortzation schedule,amortization table,auto loan calc,mortgage calculator,payment schedule,amortization chart,payoff planner,online loan calc,home loan calc,loan calculator,amortization calc
Debt Payoff Spreadsheet Google Sheets | Snowball Avalanche Debt Tracker | Credit Card Loan Repayment Planner,https://www.etsy.com/listing/4480119459/debt-payoff-spreadsheet-google-sheets,NovaStrikeShop,https://www.etsy.com/shop/NovaStrikeShop,4.38,0,0,0,0,0,4 Mo.,0,0,9,,7,0,0.0,9,"debt avalanche,snowball method,debt free planner,debt payoff tracker,mortgage payoff,debt calculator,credit card tracker,student loan planner,debt organizer,budget debt tracker,finance planner,debt tracker,budget tracker",debt avalanche,snowball method,debt free planner,debt payoff tracker,mortgage payoff,debt calculator,credit card tracker,student loan planner,debt organizer,budget debt tracker,finance planner,debt tracker,budget tracker
Mortgage Due - Planner Stickers,https://www.etsy.com/listing/601217362/mortgage-due-planner-stickers,thePrairiePlanner,https://www.etsy.com/shop/thePrairiePlanner,2.73,0,0,0,75,14,98 Mo.,60,0,1007,Paper & Party Supplies,102,0,7.45,68310,"bill due,bill,car insurance,bills,planner stickers,functional stickers,planner,mortgage due,mortgage payment,mortgage,home,rent",bill due,bill,car insurance,bills,planner stickers,functional stickers,planner,mortgage due,mortgage payment,mortgage,home,rent,--
30 Year Amortization Schedule Template | Loan Payment Calculator Sheet | Mortgage Amortization Template | Loan Tracker Sheet,https://www.etsy.com/listing/4491757946/30-year-amortization-schedule-template,Xeasysheets,https://www.etsy.com/shop/Xeasysheets,11.09,0,0,0,0,0,3 Mo.,0,0,1,,12,0,0.0,2161,"mortgage sheet,loan calculator,payment planner,excel template,google sheets,loan tracker,finance planner,budget planner,interest tracker,debt tracker,payment schedule,loan schedule,mortgage planner",mortgage sheet,loan calculator,payment planner,excel template,google sheets,loan tracker,finance planner,budget planner,interest tracker,debt tracker,payment schedule,loan schedule,mortgage planner
Loan Amortization Schedule | Loan Calculator Spreadsheet | Mortgage Payment Tracker | Interest & Principal Breakdown Template,https://www.etsy.com/listing/4492738645/loan-amortization-schedule-loan,Xeasysheets,https://www.etsy.com/shop/Xeasysheets,11.09,0,0,0,0,0,3 Mo.,0,0,1,,12,0,0.0,2161,"mortgage calculator,loan tracker,interest calculator,payment schedule,finance spreadsheet,debt tracker,google sheets loan,excel amortization,budget finance tool,loan planner,loan calculator,amortization",mortgage calculator,loan tracker,interest calculator,payment schedule,finance spreadsheet,debt tracker,google sheets loan,excel amortization,budget finance tool,loan planner,loan calculator,amortization,--
Monthly Loan Amortization Schedule Template | Loan Payment Calculator Spreadsheet | Mortgage Amortization Table | Loan Tracker,https://www.etsy.com/listing/4493458624/monthly-loan-amortization-schedule,Xeasysheets,https://www.etsy.com/shop/Xeasysheets,11.09,0,0,0,0,0,3 Mo.,0,0,11,,12,0,0.0,2161,"loan template,amortization,loan tracker,mortgage sheet,payment schedule,loan calculator,excel finance,google sheets,debt tracker,budget planner,finance sheet,payment tracker,loan planner",loan template,amortization,loan tracker,mortgage sheet,payment schedule,loan calculator,excel finance,google sheets,debt tracker,budget planner,finance sheet,payment tracker,loan planner
Recast Mortgage Calculator Template | Loan Recast Calculator | Mortgage Payment Reduction Planner | Amortization Spreadsheet,https://www.etsy.com/listing/4480722160/recast-mortgage-calculator-template-loan,Xeasysheets,https://www.etsy.com/shop/Xeasysheets,11.09,0,0,0,0,0,4 Mo.,0,0,13,,12,0,0.0,2161,"mortgage recast,loan recast,payment planner,amortization,excel finance,google sheets,mortgage tool,loan tracker,interest log,home loan log,finance sheet,budget tool,real estate",mortgage recast,loan recast,payment planner,amortization,excel finance,google sheets,mortgage tool,loan tracker,interest log,home loan log,finance sheet,budget tool,real estate
"Debt Snowball Payment Tracker A5 Inserts Printable Student Loan Payoff Template, Credit Card Debt Tracker, Finance Journal, Instant Download",https://www.etsy.com/listing/1407525388/debt-snowball-payment-tracker-a5-inserts,Monthlyjoy,https://www.etsy.com/shop/Monthlyjoy,3.50,0,0,0,9,1,41 Mo.,74,0,1417,Paper & Party Supplies,66,0,0.64,24015,"debt snowball,debt tracker a5,a5 planner inserts,debt payoff sheet,student loan payoff,debt planner pdf,filofax a5 refill,inserts minimalist,credit card tracker,simple debt template,debt repayment,mortgage tracker,finance journal a5",debt snowball,debt tracker a5,a5 planner inserts,debt payoff sheet,student loan payoff,debt planner pdf,filofax a5 refill,inserts minimalist,credit card tracker,simple debt template,debt repayment,mortgage tracker,finance journal a5
"Debt Snowball Repayment Tracker A6 Inserts Printable, Student Loan Payoff Planner, Card Debt Tracker, Finance Organizer, Instant Download",https://www.etsy.com/listing/1410359002/debt-snowball-repayment-tracker-a6,Monthlyjoy,https://www.etsy.com/shop/Monthlyjoy,3.40,0,0,0,19,2,41 Mo.,22,0,456,Paper & Party Supplies,66,0,4.17,24015,"debt snowball,a6 planner inserts,debt tracker,finance journal,mortgage tracker,credit card debt log,student loan payoff,debt organizer,money management,a6 ring binder,template printable,debt payoff planner,debt template",debt snowball,a6 planner inserts,debt tracker,finance journal,mortgage tracker,credit card debt log,student loan payoff,debt organizer,money management,a6 ring binder,template printable,debt payoff planner,debt template
Debt Payoff Tracker Google Sheets Debt Snowball Avalanche Calculator Spreadsheet Credit Card Loan Mortgage Payoff Debt Free Planner,https://www.etsy.com/listing/4356949178/debt-payoff-tracker-google-sheets-debt,ByTwoSistersAndCo,https://www.etsy.com/shop/ByTwoSistersAndCo,3.98,0,0,0,6,0,11 Mo.,0,0,160,Paper & Party Supplies,12,0,3.75,62,"debt google sheets,debt spreadsheet,snowball calculator,debt avalanche,mortgage payoff,debt payoff tracker,financial planner,budget planner,credit card debt,snowball method,loan payoff tracker,credit utilization,subscription tracker",debt google sheets,debt spreadsheet,snowball calculator,debt avalanche,mortgage payoff,debt payoff tracker,financial planner,budget planner,credit card debt,snowball method,loan payoff tracker,credit utilization,subscription tracker
"Debt Payoff Tracker, Snowball Avalanche Calculator (Google Sheets & Excel)",https://www.etsy.com/listing/4501078768/debt-payoff-tracker-snowball-avalanche,Perfectcrafted,https://www.etsy.com/shop/Perfectcrafted,6.99,0,0,0,0,0,2 Mo.,0,0,44,Paper & Party Supplies,6,0,0.0,30,"financial planner,debt payoff tracker,debt snowball,debt payoff chart,debt payment tracker,credit card payoff,debt template,debt avalanche,student loan debt,google sheets budget,mortgage payoff,credit utilization,credit score debt",financial planner,debt payoff tracker,debt snowball,debt payoff chart,debt payment tracker,credit card payoff,debt template,debt avalanche,student loan debt,google sheets budget,mortgage payoff,credit utilization,credit score debt
"Canadian Mortgage Calculator Dashboard — CMHC, Stress Test, Land Transfer Tax, Amortization | Digital Download",https://www.etsy.com/listing/4513644650/canadian-mortgage-calculator-dashboard,Vaulto,https://www.etsy.com/shop/Vaulto,5.00,0,0,0,0,0,1 Mo.,0,0,0,,13,0,0.0,0,"cmhc calculator,canadian home buying,mortgage stress test,land transfer tax,digital download,financial planning,home buyer tool,mortgage planner,real estate canada,budget planner",cmhc calculator,canadian home buying,mortgage stress test,land transfer tax,digital download,financial planning,home buyer tool,mortgage planner,real estate canada,budget planner,--,--,--
"First Home Savings Planner Canva Template | Down Payment Tracker | Home Buying Budget Planner,Home Budget & Mortgage Planner",https://www.etsy.com/listing/4521075329/first-home-savings-planner-canva,TrendTemplteStudio,https://www.etsy.com/shop/TrendTemplteStudio,13.40,0,0,0,0,0,1 Mo.,1,0,0,,2,0,0.0,6,"",--,--,--,--,--,--,--,--,--,--,--,--,--
"Home Buying Planner, House Hunting Checklist, Budget Organizer (Instant Download)",https://www.etsy.com/listing/4524765101/home-buying-planner-house-hunting,PaperAndMiles,https://www.etsy.com/shop/PaperAndMiles,11.99,0,0,0,0,0,1 Mo.,0,0,0,,7,0,0.0,2,"home buying planner,house hunting,first time buyer,home buyer checklist,house comparison,home search,mortgage organizer,moving checklist,realtor questions,home tour notes,buyer budget,new home planner,printable planner",home buying planner,house hunting,first time buyer,home buyer checklist,house comparison,home search,mortgage organizer,moving checklist,realtor questions,home tour notes,buyer budget,new home planner,printable planner
"Debt Payment Tracker, Debt Snowball Payoff, Debt Pay Off Tracker, Debt Printable, Pay Off Debt Printable, Debt Payoff Planner, Debt Free",https://www.etsy.com/listing/1758362786/debt-payment-tracker-debt-snowball,TheSimplyPrintableCo,https://www.etsy.com/shop/TheSimplyPrintableCo,7.12,0,0,0,0,0,23 Mo.,2,0,72,Paper & Party Supplies,44,0,0.0,1949,"debt tracker,debt snowball,debt pay off tracker,debt payment tracker,mortgage payoff,credit cards payoff,car loan payoff,debt management,debt printable,debt free,student loan payoff,budget planner,personal finance",debt tracker,debt snowball,debt pay off tracker,debt payment tracker,mortgage payoff,credit cards payoff,car loan payoff,debt management,debt printable,debt free,student loan payoff,budget planner,personal finance
Home Buying Planner | Printable House Hunting Organizer & Mortgage Tracker | First-Time Buyer Checklist Budget Planner,https://www.etsy.com/listing/1852859732/home-buying-planner-printable-house,TheCrystalCart,https://www.etsy.com/shop/TheCrystalCart,6.69,0,0,0,0,0,16 Mo.,5,0,36,,43,0,0.0,61,"home buying planner,home planner,home buying,new home planner,goal planner,renovation planner,household planner,moving planner,canva planner,house planner,mortgage planner",home buying planner,home planner,home buying,new home planner,goal planner,renovation planner,household planner,moving planner,canva planner,house planner,mortgage planner,--,--
"Expenses tracker printable, Finance planner, Budget tracker, Spending log, Monthly budget, PDF digital expenses tracker, Purchase log",https://www.etsy.com/listing/1643163412/expenses-tracker-printable-finance,RaeDigitalCreations,https://www.etsy.com/shop/RaeDigitalCreations,1.35,0,0,0,0,0,30 Mo.,1,0,14,,33,0,0.0,343,"paycheck budget,saving tracker,cash tracker,monthly budget,student loan tracker,finance tracker,debt tracker,mortgage tracker,budget planner,money planner,monthly expenses log,expense tracker,purchase log",paycheck budget,saving tracker,cash tracker,monthly budget,student loan tracker,finance tracker,debt tracker,mortgage tracker,budget planner,money planner,monthly expenses log,expense tracker,purchase log
"Debt Payoff Tracker Excel, Debt Snowball Spreadsheet Google Sheets, Financial Planner Download, Monthly Budget",https://www.etsy.com/listing/1864158306/debt-payoff-tracker-excel-google-sheets,BMHPlanners,https://www.etsy.com/shop/BMHPlanners,2.32,0,0,0,0,0,17 Mo.,1,0,29,,17,0,0.0,3,"financial planner,debt spreadsheet,debt snowball excel,credit card debt,debt payoff tracker,mortgage payoff,debt avalanche,student loan payoff,excel spreadsheet,loan payoff,debt free planner,digital planner,loan payoff template",financial planner,debt spreadsheet,debt snowball excel,credit card debt,debt payoff tracker,mortgage payoff,debt avalanche,student loan payoff,excel spreadsheet,loan payoff,debt free planner,digital planner,loan payoff template
Pay mortgage house payment planner stickers - Budget Tracker Script Stickers,https://www.etsy.com/listing/1742541678/pay-mortgage-house-payment-planner,ThePlannersWorld,https://www.etsy.com/shop/ThePlannersWorld,4.40,0,0,0,3,1,24 Mo.,12,0,66,Paper & Party Supplies,111,0,4.55,28385,"budgeting stickers,daily weekly monthly,erin condren,finance tracker,financial stickers,happy planner,house payment,illustrated script,journaling stickers,pay bill stickers,pay mortgage,payment tracker,planner stickers",budgeting stickers,daily weekly monthly,erin condren,finance tracker,financial stickers,happy planner,house payment,illustrated script,journaling stickers,pay bill stickers,pay mortgage,payment tracker,planner stickers
Mortgage Lenders Daily Tracker,https://www.etsy.com/listing/1799926145/mortgage-lenders-daily-tracker,HTCcoaching,https://www.etsy.com/shop/HTCcoaching,4.99,0,0,0,0,0,22 Mo.,3,0,52,,22,0,0.0,0,"mortgages,planner,loan officers,calendar template,marketing,lenders,mortgage lenders,daily tracker,tracking system,daily planner,real estate,loan originators,mortgage",mortgages,planner,loan officers,calendar template,marketing,lenders,mortgage lenders,daily tracker,tracking system,daily planner,real estate,loan originators,mortgage
"Mortgage Broker Marketing Planner – Lead Generation, Content Strategy (PDF)",https://www.etsy.com/listing/1684431486/mortgage-broker-marketing-planner-lead,CurrentsMarketing,https://www.etsy.com/shop/CurrentsMarketing,14.50,0,0,0,0,0,28 Mo.,16,0,392,,40,0,0.0,69,"mortgage marketing,broker planner,online presence,client connection,success planning,marketing planner,financial planning,real estate help,mortgage solutions,broker strategies,client engagement,digital marketing,real estate planner",mortgage marketing,broker planner,online presence,client connection,success planning,marketing planner,financial planning,real estate help,mortgage solutions,broker strategies,client engagement,digital marketing,real estate planner
"Home Affordability Calculator | Mortgage Payment Spreadsheet, Monthly Budget Planner, Debt & Expense Tracker Excel",https://www.etsy.com/listing/4459551744/home-affordability-calculator-mortgage,JDFDigitalProducts,https://www.etsy.com/shop/JDFDigitalProducts,4.99,0,0,0,0,0,5 Mo.,0,0,27,Paper & Party Supplies,5,0,0.0,1,"home affordability,mortgage calculator,budget spreadsheet,home budget planner,excel calculator,house affordability,loan payment calc,monthly budget tool,first time buyer,financial planner,money management,debt to income,home buying tool",home affordability,mortgage calculator,budget spreadsheet,home budget planner,excel calculator,house affordability,loan payment calc,monthly budget tool,first time buyer,financial planner,money management,debt to income,home buying tool
House Hunters Workbook | Home Buyer Journal | Printable PDF + Canva Template | First Time Home Buyer Gift | House Hunting Tracker,https://www.etsy.com/listing/4352161909/house-hunting-planner-home-buyer,BondHausDesignsStore,https://www.etsy.com/shop/BondHausDesignsStore,5.99,0,0,0,0,0,11 Mo.,0,0,69,,11,0,0.0,1,"home buyer journal,house hunting log,first time buyer,real estate gift,home buyer planner,canva home template,printable planner,house hunter gift,mortgage tracker,home buying guide,realtor client gift,new home journal,closing day gift",home buyer journal,house hunting log,first time buyer,real estate gift,home buyer planner,canva home template,printable planner,house hunter gift,mortgage tracker,home buying guide,realtor client gift,new home journal,closing day gift
"Rent Due Stickers (1/2&quot; each), Planner Stickers, Bill and Chore Stickers for Calendars, Planners, Scrapbooks, Crafts and more",https://www.etsy.com/listing/575293160/rent-due-stickers-12-each-planner,frannielambstickers,https://www.etsy.com/shop/frannielambstickers,3.99,0,0,0,412,84,102 Mo.,511,1,4002,Paper & Party Supplies,112,0,10.29,166558,"planner stickers,stickers,kawaii stickers,cute stickers,reminder stickers,mortgage stickers,bill due stickers,icon stickers,bill stickers,rent due stickers,house rent stickers,craft stickers",planner stickers,stickers,kawaii stickers,cute stickers,reminder stickers,mortgage stickers,bill due stickers,icon stickers,bill stickers,rent due stickers,house rent stickers,craft stickers,--
Mortgage Calculator Excel Template | Home Loan Amortization Schedule,https://www.etsy.com/listing/4449880048/mortgage-calculator-excel-template-home,SheetCraftShop,https://www.etsy.com/shop/SheetCraftShop,5.00,0,0,0,0,0,6 Mo.,2,0,44,,10,0,0.0,2,"mortgage calculator,home loan,equity calculator,first home buyer,loan calculator,interest calculator,home ownership,home finance,home buying,budget planner,excel template,financial planner,loan amortization",mortgage calculator,home loan,equity calculator,first home buyer,loan calculator,interest calculator,home ownership,home finance,home buying,budget planner,excel template,financial planner,loan amortization
"Amortization Calculator, Excel Amortization Calculator, for Homeowners, Real Estate Buyers, Personal Finance Users, and Small Business",https://www.etsy.com/listing/4538572482/amortization-calculator-excel,StoreArtParDarkouch,https://www.etsy.com/shop/StoreArtParDarkouch,4.99,0,0,0,0,0,1 Mo.,0,0,0,,10,0,0.0,4,"amortization,loan payment tracker,mortgage spreadsheet,excel loan,debt payoff planner,calculator template,excel amortization,homeowners real,digital download,instant download,printable,digital product,planner printable",amortization,loan payment tracker,mortgage spreadsheet,excel loan,debt payoff planner,calculator template,excel amortization,homeowners real,digital download,instant download,printable,digital product,planner printable
"Debt Payoff Tracker for Google Sheets, Snowball and Avalanche Debt Repayment Method,  Automated Loan Payment Spreadsheet",https://www.etsy.com/listing/4397620638/debt-payoff-tracker-google-sheets,SheetSenseShop,https://www.etsy.com/shop/SheetSenseShop,9.08,0,0,0,2,0,8 Mo.,1,0,14,,13,0,14.29,213,"debt payoff tracker,google sheets money,financial freedom,snowball avalanche,auto loan payment,automated recurring,credit utilization,mortgage calculator,repayment planner,dave ramsey method,car credit card plan,elimination template,finance organizer",debt payoff tracker,google sheets money,financial freedom,snowball avalanche,auto loan payment,automated recurring,credit utilization,mortgage calculator,repayment planner,dave ramsey method,car credit card plan,elimination template,finance organizer
"New Home Buyer Checklist Spreadsheet, Home Buying Planner, Mortgage Estimator, Moving Checklist, Budget Tracker, Excel Google Sheets",https://www.etsy.com/listing/4536812380/new-home-buyer-checklist-spreadsheet,SellerKitLab,https://www.etsy.com/shop/SellerKitLab,6.49,0,0,0,0,0,1 Mo.,3,0,19,,2,0,0.0,260,"home buyer,buyer checklist,home checklist,home planner,mortgage tracker,house planner,mortgage estimate,home budget,moving checklist,room planner,excel planner,renovation log,google sheets",home buyer,buyer checklist,home checklist,home planner,mortgage tracker,house planner,mortgage estimate,home budget,moving checklist,room planner,excel planner,renovation log,google sheets
Pink House Deposit Tracker Digital Download | Printable Home Savings Planner | Mortgage Down Payment Progress | Financial Budgeting Tool,https://www.etsy.com/listing/1431292653/pink-house-deposit-tracker-digital,AMillennialSaves,https://www.etsy.com/shop/AMillennialSaves,1.99,0,0,0,0,0,40 Mo.,3,0,29,Home & Living,40,0,0.0,0,"home savings planner,budgeting tool,digital download,printable planner,savings tracker,house deposit,tracker,savings plan,personal finance,budget planner,money management,savings goals,deposit savings",home savings planner,budgeting tool,digital download,printable planner,savings tracker,house deposit,tracker,savings plan,personal finance,budget planner,money management,savings goals,deposit savings
"Debt Snowball Chart | Repayment Planner for Student Loans, Mortgage & Credit Card (PDF Download - US Letter/ A4/ A5/ Classic HP Sizes)",https://www.etsy.com/listing/4455397156/debt-snowball-tracker-printable-debt,AnchoredtoBloom,https://www.etsy.com/shop/AnchoredtoBloom,1.49,0,0,0,0,0,5 Mo.,0,0,3,,8,0,0.0,13,"debt snowball,credit card tracker,loan payoff,budget for month,bullet journal idea,debt paying sheet,credit card debt pay,debt snowball chart,snowball debt chart,mortgage debt payoff,student debt payoff,debt planner book",debt snowball,credit card tracker,loan payoff,budget for month,bullet journal idea,debt paying sheet,credit card debt pay,debt snowball chart,snowball debt chart,mortgage debt payoff,student debt payoff,debt planner book,--
"Debt Payoff Tracker Snowball Avalanche, Debt Payment Tracker, Debt Free Planner Spreadsheet, Debt Calculator, Loan Payoff Google Sheets",https://www.etsy.com/listing/4323677260/debt-payoff-tracker-snowball-avalanche,MarethicDigital,https://www.etsy.com/shop/MarethicDigital,4.74,0,0,0,12,1,13 Mo.,6,0,275,,20,0,4.36,1378,"debt tracker,debt snowball,debt avalanche,debt payment tracker,debt calculator,debt payoff tracker,credit card payoff,loan tracker,loan payoff,snowball mortgage,avalanche payment,debt free planner,payoff credit debt",debt tracker,debt snowball,debt avalanche,debt payment tracker,debt calculator,debt payoff tracker,credit card payoff,loan tracker,loan payoff,snowball mortgage,avalanche payment,debt free planner,payoff credit debt
