Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
"Editable Berry Sweet Baby Shower Invitation Bundle, Berry Baby Shower Bundle, Games Bundle, Blueberry and Strawberry Shower Decor BRSBS001",https://www.etsy.com/listing/1709900139/editable-berry-sweet-baby-shower,LittleCutieParty,https://www.etsy.com/shop/LittleCutieParty,38.00,43,1634,-100,363,25,27 Mo.,687,1,21027,Paper & Party Supplies,121,100,1.73,11166,"baby shower bundle,baby shower,baby shower set,baby shower suite,baby shower package,berry sweet,berries baby shower,berry,fruit baby shower,blueberry,strawberry,berry baby shower,berry sweet baby",baby shower bundle,baby shower,baby shower set,baby shower suite,baby shower package,berry sweet,berries baby shower,berry,fruit baby shower,blueberry,strawberry,berry baby shower,berry sweet baby
"Cute Kitty Baby Shower Invitation, Editable Hello Baby Invitation, Pink Baby Shower Invite, Coquette Baby Girl Digital Invite Website w RSVP",https://www.etsy.com/listing/4502042822/cute-kitty-baby-shower-invitation,DiamondJadeDesigns,https://www.etsy.com/shop/DiamondJadeDesigns,31.25,52,1625,200,74,6,2 Mo.,82,3,2261,Paper & Party Supplies,30,100,3.27,1211,"hello baby invite,pink baby shower,girl baby shower,coquette baby,baby bow invite,kawaii baby shower,cute kitty invite,kitty invitation,kawaii invitation,canva template,baby shower girl,pink bow invite,invitation rsvp",hello baby invite,pink baby shower,girl baby shower,coquette baby,baby bow invite,kawaii baby shower,cute kitty invite,kitty invitation,kawaii invitation,canva template,baby shower girl,pink bow invite,invitation rsvp
"PRINTED + SHIPPED Cowboy Baby Shower Invitation, Rodeo Invite, Clothesline Theme, Baby Boy Baby Shower Invitation CLINT",https://www.etsy.com/listing/4465885521/printed-shipped-cowboy-baby-shower,UnmeasuredEvent,https://www.etsy.com/shop/UnmeasuredEvent,107.00,15,1605,0,30,2,5 Mo.,23,0,549,Paper & Party Supplies,115,39,5.46,497203,"printed baby shower,printed invitation,boy baby shower,cowboy baby shower,clothesline baby,clothesline theme,rodeo baby shower,cowboy on the way,blue baby shower,country baby shower,rustic baby shower,ranch baby shower,horse baby shower",printed baby shower,printed invitation,boy baby shower,cowboy baby shower,clothesline baby,clothesline theme,rodeo baby shower,cowboy on the way,blue baby shower,country baby shower,rustic baby shower,ranch baby shower,horse baby shower
"Bearly Wait Baby Shower Bundle Boy, Bear Balloon Shower Games Bundle, Baby Shower Bundles Boys, Blue Teddy Bear Editable Canva",https://www.etsy.com/listing/4460302154/bearly-wait-baby-shower-bundle-boy-bear,Bambooza,https://www.etsy.com/shop/Bambooza,40.31,39,1572,-50,98,9,5 Mo.,222,2,7601,Paper & Party Supplies,135,100,1.29,3032,"bear shower bundle,bearly wait shower,bear balloon shower,balloon shower game,blue bear shower,teddy bear theme,baby shower bundle,bearly wait invite,bear baby shower,blue boy bear,cute teddy bear,we can bearly wait,canva template",bear shower bundle,bearly wait shower,bear balloon shower,balloon shower game,blue bear shower,teddy bear theme,baby shower bundle,bearly wait invite,bear baby shower,blue boy bear,cute teddy bear,we can bearly wait,canva template
"Lion Baby Mobile, Safari Baby Mobile, Lion Nursery Decor, Wooden Cot Mobile, Crib Mobile, Safari Themed Nursery Decor, Baby Shower Gift",https://www.etsy.com/listing/4304085667/lion-baby-mobile-safari-baby-mobile-lion,BabyMalyon,https://www.etsy.com/shop/BabyMalyon,153.90,10,1539,0,73,19,14 Mo.,379,1,10732,Toys & Games,15,100,0.68,1224,"baby shower gift,newborn baby gift,crib mobile,baby mobile,baby shower invite,expecting mom gift,cot mobiles,crib hanging toys,wooden cot mobile,jungle nursery decor,lion baby mobile,crib mobile music,lion nursery",baby shower gift,newborn baby gift,crib mobile,baby mobile,baby shower invite,expecting mom gift,cot mobiles,crib hanging toys,wooden cot mobile,jungle nursery decor,lion baby mobile,crib mobile music,lion nursery
"Elegant Gold Mirrored Acrylic wedding invitation, Party Invitation, Custom Invitation, Baby Shower Invite, Quinceanera, Sweet 16 Invite",https://www.etsy.com/listing/1868449559/elegant-gold-mirrored-acrylic-wedding,AryaInvitations,https://www.etsy.com/shop/AryaInvitations,170.00,9,1530,0,59,22,17 Mo.,298,1,19237,Paper & Party Supplies,52,100,0.31,1049,"clear invitation,wedding invitation,custom invitation,wedding stationery,wedding card,acrylic invitation,invitation suite,modern invite,invitation card,acrylic card,cheap invitation,party invitation,gold mirror acrylic",clear invitation,wedding invitation,custom invitation,wedding stationery,wedding card,acrylic invitation,invitation suite,modern invite,invitation card,acrylic card,cheap invitation,party invitation,gold mirror acrylic
"Afro Strawberry Baby Shower Bundle, African American Strawberry, African Princess Baby Shower Sign Template Digital Download",https://www.etsy.com/listing/4477465557/afro-strawberry-baby-shower-bundle,Partyfavordigitals,https://www.etsy.com/shop/Partyfavordigitals,45.99,32,1472,0,48,4,4 Mo.,59,1,2512,Paper & Party Supplies,25,100,1.91,3099,"strawberry baby show,berry baby shower in,baby shower invite,strawberry chip bag,strawberry invite,strawberry invitatio,baby shower invites,berry sweet invite,afro strawberry invi,african american inv,afro berry invitatio,afro princess invite,afro strawberry girl",strawberry baby show,berry baby shower in,baby shower invite,strawberry chip bag,strawberry invite,strawberry invitatio,baby shower invites,berry sweet invite,afro strawberry invi,african american inv,afro berry invitatio,afro princess invite,afro strawberry girl
"A Baby is Brewing Coffee Baby Shower Invitation Bundle: Stripe Hand Drawn Whimsical Bow Invite (Canva Editable, Instant Download) BS19",https://www.etsy.com/listing/4472352746/a-baby-is-brewing-coffee-baby-shower,COCOCARDTEMPLATE,https://www.etsy.com/shop/COCOCARDTEMPLATE,38.13,38,1450,0,147,11,4 Mo.,454,3,11645,Paper & Party Supplies,11,100,1.26,4457,"coffee shower invite,cafe baby shower,baby brewing shower,coffee baby bundle,coffee bean baby,baby shower bundle,hand drawn whimsical,bow cofffe baby,bonjour bebe invite,coquette doodle,party supply kit,baby shower decor,baby brunch invite",coffee shower invite,cafe baby shower,baby brewing shower,coffee baby bundle,coffee bean baby,baby shower bundle,hand drawn whimsical,bow cofffe baby,bonjour bebe invite,coquette doodle,party supply kit,baby shower decor,baby brunch invite
"She&#39;s Ready to Pop Baby Shower Bundle, Boy Blue Bow Whimsical Vintage Hand Drawn Soda Pop Theme, Soda Pop Boy Baby Shower Ideas",https://www.etsy.com/listing/4471719732/shes-ready-to-pop-baby-shower-bundle-boy,AestheticGirlyy,https://www.etsy.com/shop/AestheticGirlyy,39.99,36,1440,200,106,9,4 Mo.,347,2,10884,Paper & Party Supplies,35,100,0.97,73047,"digital invitation,baby shower invite,whimsical doodle,cola baby shower,soda pop baby shower,soda pop party ideas,baby shower bundle,soda pop shower,baby shower games,baby shower signs,blue baby shower,boy baby shower,blue bow baby shower",digital invitation,baby shower invite,whimsical doodle,cola baby shower,soda pop baby shower,soda pop party ideas,baby shower bundle,soda pop shower,baby shower games,baby shower signs,blue baby shower,boy baby shower,blue bow baby shower
Baby Shower Invitation | A New Chapter Begins | Storybook Baby Shower Invite | Book Theme Baby Shower | Printable | Canva Template,https://www.etsy.com/listing/4437843138/baby-shower-invitation-a-new-chapter,TheBizzyBabe,https://www.etsy.com/shop/TheBizzyBabe,9.99,142,1419,43,440,33,6 Mo.,589,6,13700,Paper & Party Supplies,18,100,3.21,2787,"baby shower invite,storybook baby,book theme shower,new chapter begins,gender neutral baby,library baby shower,printable invite,canva template,editable invite,instant download,baby shower decor,shower invitation,book theme baby",baby shower invite,storybook baby,book theme shower,new chapter begins,gender neutral baby,library baby shower,printable invite,canva template,editable invite,instant download,baby shower decor,shower invitation,book theme baby
